System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,power,forecast_yield
2024-03-14 03:30:00,29.76,58.8709,62.6705,6.0654,20.6786,1.0637,17.1048,92.6691,30.2523,9.0608,95.9466,58.8032,44.8127,98.4804,100.0,0.0
2024-03-14 03:35:00,30.0,86.1167,91.5929,73.8368,78.6773,94.4411,93.0962,53.4355,96.5029,33.415,8.49,13.7679,57.3725,7.9578,100.0,0.0
2024-03-14 03:40:00,27.42,51.4078,90.7467,29.509,46.7602,85.5302,84.6055,17.6791,49.6863,41.9805,12.1555,70.5491,44.4121,7.3892,100.0,0.0
2024-03-14 03:45:00,28.93,74.0008,53.9396,78.1208,70.7338,16.5943,47.0529,90.8562,28.3766,33.4577,3.7286,53.3164,33.0878,22.5615,100.0,0.0
2024-03-14 03:50:00,32.4,59.0208,22.4158,28.4027,69.6272,65.3389,90.374,15.2854,42.197,55.7604,82.8447,88.5009,37.9137,92.9195,100.0,0.0
2024-03-14 03:55:00,26.07,60.2352,63.9193,87.2719,19.0715,5.487,91.8257,48.9516,26.3472,16.6487,98.5242,47.4461,49.8525,30.972,100.0,0.0
2024-03-14 04:00:00,30.84,61.9248,97.9425,97.8893,68.8293,26.915,65.3395,76.9249,5.8293,62.8276,50.4921,35.5033,73.9126,5.4743,100.0,0.0
2024-03-14 04:05:00,31.78,7.1013,0.0366,38.2871,80.8958,18.8183,69.3936,96.7847,11.6312,15.9398,23.9837,51.3732,14.46,93.4361,100.0,0.0
2024-03-14 04:10:00,29.84,66.6573,41.0826,45.7127,68.9877,92.3968,50.1762,51.1535,20.0818,7.2878,34.1654,60.8465,19.0361,43.7943,100.0,0.0
2024-03-14 04:15:00,28.99,25.3886,7.2526,13.0527,26.7401,38.534,75.5067,58.7305,5.1227,63.5311,98.8799,83.0531,15.1406,59.9818,100.0,0.0
2024-03-14 04:20:00,31.1,4.2923,5.2306,97.359,46.0549,26.6456,23.0192,0.1041,37.1846,75.0157,33.413,47.0065,7.003,62.6305,100.0,0.0
2024-03-14 04:25:00,31.99,71.1455,86.1459,12.4958,12.7842,77.6467,78.7956,18.2619,45.9666,44.4832,84.8345,61.6363,40.1682,5.0974,100.0,0.0
2024-03-14 04:30:00,30.4,45.0829,9.9748,28.4063,15.4334,31.0203,33.2007,32.0777,92.9552,84.7692,48.7199,96.7556,58.6733,80.8625,100.0,0.0
2024-03-14 04:35:00,28.03,23.6061,65.4913,78.1798,76.3923,25.6609,97.4746,41.8564,48.6436,76.7676,55.8916,19.053,88.738,34.8023,100.0,0.0
2024-03-14 04:40:00,27.44,66.2806,14.6216,49.9549,44.7654,66.9345,54.7706,80.2047,27.3221,24.3207,15.6152,23.5453,56.8268,42.468,100.0,0.0
2024-03-14 04:45:00,28.32,96.354,99.3188,66.2238,21.1885,49.3444,27.4981,11.6376,17.0763,85.6116,54.3308,23.6119,26.0396,41.7176,100.0,0.0
2024-03-14 04:50:00,30.42,86.4746,11.8364,81.9766,96.4845,53.7513,80.5801,94.3955,69.8697,34.701,1.9912,75.6642,18.8414,38.4899,100.0,0.0
2024-03-14 04:55:00,32.13,41.3929,2.1994,33.2682,84.1669,81.2811,49.0293,53.7523,43.5066,34.9524,91.2157,18.5567,38.9676,15.1838,100.0,0.0
2024-03-14 05:00:00,30.37,64.1748,36.206,4.2716,90.9979,46.2931,63.6094,67.0404,74.3568,80.328,52.5761,36.1527,31.3559,96.6325,100.0,0.0
2024-03-14 05:05:00,29.32,0.1569,8.6552,43.0964,44.4774,51.6141,43.3293,36.8856,19.0287,89.2812,11.4405,85.6401,61.4502,18.4312,100.0,0.0
2024-03-14 05:10:00,26.59,44.637,16.4981,2.6907,15.6864,64.5305,27.8851,87.7132,14.8113,91.243,79.9139,76.3989,63.6589,3.7237,100.0,0.0
2024-03-14 05:15:00,31.55,43.7453,2.1937,38.4936,32.5553,90.3159,44.146,3.0878,15.3996,46.9461,31.9719,59.0047,77.2459,20.5873,100.0,0.0
2024-03-14 05:20:00,27.1,12.2901,80.925,21.7887,44.4554,61.9206,3.5877,34.8079,57.709,11.0766,90.9445,9.9593,87.2381,72.0485,100.0,0.0
2024-03-14 05:25:00,29.92,11.0037,61.7807,38.1864,77.025,63.0524,28.783,95.1843,25.171,26.5161,34.0035,58.2052,3.7044,8.948,100.0,0.0
2024-03-14 05:30:00,27.11,6.2709,52.0937,88.6959,28.8718,79.7883,32.2176,43.0487,82.8558,72.2871,84.8363,41.5785,5.3039,63.0301,100.0,0.0
2024-03-14 05:35:00,27.4,70.129,97.2084,18.1767,41.2375,98.8198,92.1589,69.3297,93.7716,4.8237,26.3881,20.6662,98.6494,41.8733,100.0,0.0
2024-03-14 05:40:00,32.42,26.5362,23.9424,71.2335,1.773,59.1318,82.8937,85.5794,80.5421,18.7039,67.106,5.5951,29.1856,82.0623,100.0,0.0
2024-03-14 05:45:00,30.27,64.0312,24.7662,62.6341,13.9529,69.0424,98.6264,66.7928,11.5179,14.1362,49.4628,76.7056,45.4574,72.0073,100.0,0.0
2024-03-14 05:50:00,29.18,23.131,84.1771,71.2235,54.2591,91.8814,8.9335,9.8402,40.8269,8.6662,42.2806,56.4308,51.4003,23.2282,100.0,0.0
2024-03-14 05:55:00,31.75,71.7187,3.6235,83.0117,36.8251,44.3553,35.8481,83.1064,21.9245,94.3544,65.4484,70.2923,83.5318,82.3638,100.0,0.0
2024-03-14 06:00:00,28.84,69.7119,38.1718,31.9164,25.1339,3.6814,67.4837,94.2599,4.5381,54.7254,61.5631,76.6924,36.6223,2.7641,100.0,0.0
2024-03-14 06:05:00,35.4,54.7341,97.6127,81.8506,44.0003,40.6215,17.7907,43.4588,79.4325,18.0766,69.3107,24.8596,38.4443,75.8395,121.9723,29.7782
2024-03-14 06:10:00,31.42,43.022,63.8678,6.2064,85.9816,10.3202,60.7545,76.2746,65.5907,38.2835,99.4995,43.0381,34.249,26.2508,142.1677,33.1207
2024-03-14 06:15:00,30.91,39.1996,92.6108,81.8565,36.0014,40.6133,70.4171,53.4746,87.862,74.5097,63.6122,24.9269,31.2854,44.3914,162.835,66.4993
2024-03-14 06:20:00,31.45,88.6627,74.5416,78.9385,38.0372,67.8958,82.4337,32.2271,14.8156,43.8321,54.1985,64.5197,8.4876,34.7999,183.2529,96.2978
2024-03-14 06:25:00,32.86,78.8572,44.6176,16.4933,28.9362,42.2838,46.1795,57.3028,45.0011,28.0855,99.0986,92.1753,98.7264,4.9509,211.7708,105.7034
2024-03-14 06:30:00,35.7,19.7719,50.7434,38.2838,84.1576,86.1809,64.0989,55.2307,75.6136,36.7326,81.8201,21.3503,22.3768,55.6798,235.5152,131.2105
2024-03-14 06:35:00,33.2,31.8621,27.001,0.12,76.1798,85.8135,36.07,90.7904,69.9089,51.8805,41.8578,19.1446,85.3169,64.5196,-999.0,118.6303
2024-03-14 06:40:00,35.85,13.7919,43.7304,62.7287,69.698,60.0702,18.0225,27.579,41.4188,38.167,3.2009,68.6377,98.1214,59.7057,262.7372,224.2129
2024-03-14 06:45:00,36.73,60.6512,45.809,35.8272,7.3619,57.0357,8.7929,91.363,83.2027,26.6674,27.0596,72.5963,33.82,97.0338,292.402,195.4478
2024-03-14 06:50:00,36.63,87.0615,44.6419,82.4413,41.2949,46.4412,96.9761,70.1732,71.8976,73.2824,64.3465,58.4915,0.9658,68.0233,322.0701,201.9913
2024-03-14 06:55:00,39.26,55.6856,0.6966,95.8516,78.0813,61.3979,14.7102,67.7716,33.6679,34.168,46.707,78.8234,18.1573,74.0537,355.6509,232.1303
2024-03-14 07:00:00,40.18,81.4553,87.13,12.825,80.8656,34.1377,90.0592,16.6127,20.3113,45.2899,21.2163,42.4006,69.8592,38.7161,353.6117,233.0645
2024-03-14 07:05:00,38.53,16.7423,98.1792,75.8039,42.2005,29.6653,88.7966,53.6852,73.3031,31.1587,76.7928,96.2065,98.9962,46.6116,366.6105,283.2003
2024-03-14 07:10:00,42.59,21.2386,88.4731,11.4876,19.1558,83.7341,94.0767,39.8357,36.6897,61.0306,74.6305,43.6788,94.6712,60.7094,400.4364,372.362
2024-03-14 07:15:00,41.45,64.4765,47.9464,62.0205,11.5997,2.636,79.1385,78.6345,52.3235,49.4569,17.5628,36.0148,36.6283,51.6361,400.3691,268.8633
2024-03-14 07:20:00,42.69,55.8012,54.4066,47.3921,35.4234,63.7558,39.9981,30.5167,0.5661,25.5284,99.1123,50.1885,47.9162,53.519,432.0659,300.0014
2024-03-14 07:25:00,42.93,94.5353,98.2524,7.1871,86.055,28.9912,2.6697,43.2601,21.2294,32.9763,18.8316,86.0324,64.3364,27.5109,440.5708,365.5435
2024-03-14 07:30:00,44.43,13.1826,44.0925,96.9628,54.0914,70.0237,84.9649,1.3331,44.0028,63.8093,59.2487,17.6195,64.6164,34.8046,468.4648,325.0705
2024-03-14 07:35:00,45.56,46.8608,41.2616,34.8114,45.4411,8.5612,74.301,38.8144,59.1265,30.8885,42.171,22.4115,20.648,22.7975,500.5133,356.6188
2024-03-14 07:40:00,42.99,1.9069,75.5795,26.4671,8.528,38.2136,31.7991,46.768,89.2544,67.1863,57.7775,79.683,46.1881,84.5051,503.6705,277.1495
2024-03-14 07:45:00,49.67,89.245,82.7521,94.8486,25.9241,42.5919,63.8531,79.6395,31.383,17.4668,63.7888,36.1212,6.4425,19.467,563.8633,442.9214
2024-03-14 07:50:00,52.71,85.6909,18.2273,74.9174,37.4202,3.3406,44.7354,91.9706,16.8263,42.4791,73.4257,22.4896,7.7232,94.3293,627.1029,565.783
2024-03-14 07:55:00,48.24,41.6487,75.4756,61.3326,92.8114,84.6998,24.3532,81.158,93.3293,90.8526,45.6989,49.3671,89.0796,35.9182,659.0302,593.6433
2024-03-14 08:00:00,50.54,28.9752,18.3976,40.2428,24.9685,29.5526,84.8968,66.4721,95.4163,86.8295,55.9361,22.3122,57.3962,47.6264,629.0491,502.7827
2024-03-14 08:10:00,50.0,23.294,13.4822,4.9292,8.6674,6.9626,36.5735,34.3069,21.4474,61.8898,98.2544,72.3614,86.6332,92.6904,668.2922,562.9134
2024-03-14 08:15:00,47.65,86.1848,54.7827,86.6501,56.7479,30.3768,44.2316,30.5652,25.2305,74.4129,40.8585,94.3862,4.2849,63.1533,714.8393,820.2776
2024-03-14 08:20:00,52.26,31.7748,50.4571,72.5759,90.9853,40.7221,73.4298,72.1566,26.0551,18.9354,96.4991,34.0493,66.9593,12.5697,703.6053,720.9797
2024-03-14 08:25:00,50.04,75.7074,55.2844,61.9329,14.8442,8.764,83.1366,77.1175,18.1692,92.4791,66.386,79.8697,21.0647,98.2603,672.1913,591.5219
2024-03-14 08:30:00,55.88,13.2623,14.9081,57.6643,52.5208,69.9528,59.6859,3.4276,75.8336,50.1937,63.3703,98.3634,70.6674,10.9538,699.9678,494.8461
2024-03-14 08:35:00,51.26,25.0784,68.8185,85.6384,84.7711,93.794,34.766,15.1505,59.1633,29.0218,67.0883,32.9841,49.6186,93.2992,717.893,630.1604
2024-03-14 08:40:00,53.27,85.7134,80.7939,6.8359,6.0271,82.6306,78.1981,3.0253,48.1733,74.7027,58.9103,44.779,70.5487,33.1728,761.7826,598.1275
2024-03-14 08:45:00,53.56,27.0736,64.5613,67.6251,30.4245,5.1377,81.5833,48.5551,6.5895,19.282,94.03,20.7564,92.5321,1.1892,782.9245,796.1409
2024-03-14 08:50:00,56.47,94.2076,65.2976,87.689,53.6076,42.5657,43.8112,69.6438,37.5879,33.2364,2.1795,61.7302,15.443,52.9106,772.1289,658.2001
2024-03-14 08:55:00,56.09,47.5976,42.6945,33.1147,80.8097,5.0607,45.0615,97.1012,41.9017,93.346,64.7875,37.4484,18.4615,18.216,727.9682,744.4697
2024-03-14 09:00:00,50.67,8.1482,13.843,46.3784,91.4835,24.2196,27.2059,42.2757,66.1506,58.7817,54.5017,9.4413,86.7356,94.2294,767.1196,641.7021
2024-03-14 09:05:00,55.23,92.0766,51.7761,98.7218,28.4307,97.2736,55.0085,66.6075,47.1352,56.0702,66.3119,15.7079,95.9556,29.4592,842.0717,839.7198
2024-03-14 09:10:00,58.08,51.9655,33.8406,30.7657,84.7135,64.0227,14.4404,65.7636,4.6621,29.9106,85.313,18.1807,27.7533,94.3472,858.7102,845.1915
2024-03-14 09:15:00,56.18,17.6385,79.5356,59.7981,2.299,12.3866,3.4841,20.9101,28.1218,60.4354,28.8686,92.8211,60.013,9.2522,851.947,689.4498
2024-03-14 09:20:00,59.65,48.8361,79.949,81.7155,67.184,1.5214,25.0837,33.045,4.1687,0.6213,84.5621,16.375,23.6043,85.0839,941.4,854.7287
2024-03-14 09:25:00,55.43,23.9857,34.2974,30.869,4.8634,10.046,32.1507,78.8909,7.3572,95.3969,53.9615,47.5948,89.1456,25.0971,899.6709,857.3578
2024-03-14 09:30:00,55.24,37.6633,25.6198,16.084,81.6446,85.2496,61.7517,66.6802,57.1591,90.2971,11.7227,37.4451,35.6065,57.9408,874.3756,774.5742
2024-03-14 09:35:00,59.96,88.0451,63.6144,6.8099,39.2269,68.354,38.4393,23.0057,94.0196,17.3296,27.6439,55.2963,45.9724,47.2579,954.8167,676.3404
2024-03-14 09:40:00,61.98,99.2165,23.4489,15.7093,52.6526,89.0411,87.4938,93.4134,76.8359,3.4515,46.4073,32.9181,73.0132,37.7231,921.7845,904.7386
2024-03-14 09:45:00,59.0,94.8357,60.1686,65.568,85.7855,15.8491,51.2754,61.8932,19.6927,87.4577,91.5295,76.7212,14.6461,6.3877,967.5996,619.9654
2024-03-14 09:50:00,62.56,77.9911,5.2389,54.0108,18.1876,90.4332,5.8113,48.9084,99.8927,72.2331,99.1129,75.4261,69.4803,76.4638,961.0982,644.8365
2024-03-14 09:55:00,59.27,21.5132,51.9068,10.9201,1.9884,33.5617,8.8279,59.6614,28.3459,1.2365,85.3236,83.3015,65.8707,65.8551,953.0375,647.8384
2024-03-14 10:00:00,58.97,31.0101,99.2563,58.9422,65.1773,62.8995,15.3479,77.9125,25.6049,31.1366,85.8281,8.3391,51.4658,89.8558,-999.0,665.8318
2024-03-14 10:05:00,59.87,92.7157,56.0512,44.1977,38.2652,5.6144,99.9129,4.2554,67.2825,87.3604,27.9375,80.9508,31.2999,58.7756,1050.4215,1142.4283
2024-03-14 10:10:00,64.33,28.7886,92.8675,29.5212,88.347,92.8621,84.4291,32.3261,43.0133,48.3707,60.1603,29.9045,24.7798,6.5512,1022.9394,944.9843
2024-03-14 10:15:00,62.13,82.6073,49.2581,0.8623,41.016,43.8774,36.0801,8.493,94.8881,47.6859,82.2077,48.7479,62.8557,57.8401,970.4182,663.8473
2024-03-14 10:20:00,57.84,34.0897,16.977,68.1176,98.7167,56.8168,49.2839,9.3896,36.7746,33.0391,20.396,11.0862,8.7072,13.3714,945.1765,761.9359
2024-03-14 10:25:00,64.27,97.2807,82.7281,6.5603,46.6196,68.4609,86.9795,9.1661,65.214,0.3598,22.4198,17.7547,21.8129,63.1796,1008.9698,712.8169
2024-03-14 10:30:00,65.68,75.5755,58.2362,37.1285,42.6664,52.0278,74.3931,96.0305,22.3826,71.9873,98.8284,90.9406,12.2784,3.8654,1113.4982,933.8836
2024-03-14 10:35:00,65.76,88.2308,12.874,75.8027,37.7622,66.3221,28.0911,74.2899,38.0745,55.7849,77.4806,8.4404,64.8518,37.1131,1038.1638,1060.1419
2024-03-14 10:40:00,64.78,95.0769,38.0467,96.074,72.4303,26.5451,54.1769,88.0261,65.2114,42.1196,74.9496,96.4563,99.6445,46.9859,1054.038,980.752
2024-03-14 10:45:00,59.63,55.7655,20.1807,79.4915,85.9389,8.0244,92.0796,80.671,4.5397,92.8834,25.9189,69.7913,48.9082,98.8324,980.3708,687.644
2024-03-14 10:50:00,64.56,76.869,93.4165,59.7357,36.9455,5.3626,39.8569,1.421,62.2709,19.7257,48.6994,73.8876,11.4769,33.8296,888888.8,853.6314
2024-03-14 10:50:00,64.56,76.869,93.4165,59.7357,36.9455,5.3626,39.8569,1.421,62.2709,19.7257,48.6994,73.8876,11.4769,33.8296,1039.0581,853.6314
2024-03-14 10:55:00,65.66,64.1913,62.2945,40.9529,45.7966,15.4993,78.8053,4.3786,95.8576,94.2412,6.3753,79.7766,43.7512,51.3484,1043.8065,845.3302
2024-03-14 11:00:00,67.03,90.8707,26.7422,46.1415,64.5856,32.5437,53.4779,74.3732,96.6532,14.3982,0.9083,23.4146,96.4871,35.832,1022.601,735.0496
2024-03-14 11:05:00,64.37,77.7996,60.6723,4.7516,4.9822,63.9234,23.4302,16.794,8.3629,5.5315,44.2681,52.5475,39.8667,31.957,1102.2527,876.4348
2024-03-14 11:10:00,61.98,50.8767,77.3895,15.2631,76.1818,16.0077,99.2474,19.1609,68.693,89.287,81.5711,51.5955,66.0325,83.6507,1045.2527,1199.0966
2024-03-14 11:15:00,62.51,24.2669,49.5899,95.3589,24.6798,29.3331,7.5978,36.8537,43.5053,4.8936,12.315,48.005,50.9336,42.416,1061.3781,882.2636
2024-03-14 11:20:00,65.85,61.2408,73.7017,39.3533,77.2907,5.3158,87.0885,50.4619,63.9906,57.9078,72.3692,45.611,32.1578,34.4432,1068.8348,818.9783
2024-03-14 11:25:00,70.75,83.0829,21.535,66.9068,27.1799,30.9734,45.085,60.287,81.1428,44.7957,56.1581,2.8816,67.1397,19.2546,1166.1679,1254.3091
2024-03-14 11:30:00,67.63,74.7503,45.6396,93.9076,46.3316,38.458,91.385,51.5,99.2012,80.3203,68.4769,6.6885,4.927,30.5431,1150.5128,911.9633
2024-03-14 11:35:00,62.88,64.4058,47.126,89.7551,56.0029,14.5934,62.6288,19.4375,72.989,54.6159,89.2012,84.6922,5.9833,37.9288,1026.749,714.6799
2024-03-14 11:40:00,67.43,52.0959,74.0031,90.808,69.1533,31.178,60.8787,35.6742,55.5062,36.036,82.8868,31.5955,20.0123,92.7879,1087.55,1011.1538
2024-03-14 11:45:00,69.83,22.0188,82.0827,94.6341,92.703,3.6294,84.2537,77.4967,52.9118,44.4299,89.7484,56.4961,57.3003,89.3806,1168.7206,1062.213
2024-03-14 11:50:00,61.94,41.2769,33.8585,72.5264,37.04,60.8418,29.9855,53.5871,29.8386,57.3888,87.3066,88.7975,44.3072,30.9045,1036.8854,1050.4054
2024-03-14 11:55:00,60.66,62.1307,34.635,99.444,69.3744,99.195,54.8703,36.0994,68.86,65.4214,80.9723,52.7636,69.6807,27.683,1048.9236,1042.8002
2024-03-14 12:00:00,66.41,75.2951,50.5894,78.3987,13.4887,57.1171,74.1943,34.9108,56.9588,73.7456,17.0284,10.2725,89.8137,6.9607,1104.3593,984.5938
2024-03-14 12:05:00,67.11,37.6135,29.7355,51.3701,69.6637,76.9578,53.18,40.5991,60.6628,97.1201,89.678,51.2691,38.2252,41.1929,1115.5196,992.2563
2024-03-14 12:10:00,68.18,26.7887,63.5095,54.7974,57.694,71.6509,75.9249,21.0737,12.9267,69.2057,93.8779,31.3895,52.6789,87.5546,1133.474,1160.7157
2024-03-14 12:15:00,64.59,24.0478,35.6767,95.2315,66.7203,78.1808,15.9138,63.3338,92.0192,0.4011,27.4317,10.9462,76.9924,91.5589,1072.2262,1177.2823
2024-03-14 12:20:00,63.37,34.2099,67.4433,54.339,62.3862,87.5229,30.2777,3.488,91.1964,83.8828,79.6471,39.9865,54.1765,36.0977,1054.829,1042.8252
2024-03-14 12:25:00,68.24,20.9274,65.2713,6.5438,78.7028,86.4609,25.6004,21.6043,3.5487,62.9004,47.4114,59.6322,32.8894,76.4049,1095.6388,998.0482
2024-03-14 12:30:00,63.54,15.4303,68.8935,11.998,3.1445,0.2435,8.9775,87.8925,5.1994,96.6355,85.9045,49.2057,81.3334,36.1111,1040.64,941.5918
2024-03-14 12:35:00,64.85,18.3734,71.0891,16.969,19.7384,39.2117,28.0365,15.8022,90.9457,1.8384,44.1779,32.1188,22.0636,3.5847,1077.6147,1061.6606
