System Export Report
Generated: 2024-03-17
Status: OK
timestamp	,inverter_temperature_C,grid_export_raw,irradiance_w_m2,panel_efficiency_pct,ambient_temp_C,voltage_V,current_A,frequency_Hz,reactive_power_kvar,sensor_v1_legacy,estimated_yield_daily ,cloud_cover_pct,humidity_pct,wind_speed_ms,power,forecast_yield
2024-03-14 21:30:00,31.19,51.4293,63.1488,16.4624,65.3785,12.7923,5.016,50.7207,20.4073,55.2988,52.7443,90.7751,12.4125,52.2478,0.0,0.0
2024-03-14 21:45:00,29.14,93.5297,76.2763,96.5134,19.9,13.9542,26.7111,39.3797,23.761,80.3206,71.5369,52.4547,37.9151,76.8631,0.0,0.0
2024-03-14 22:00:00,27.86,53.5621,97.3851,25.4754,74.8995,45.7023,23.3426,62.5916,13.4071,61.1805,53.8451,73.0314,99.1159,2.2062,0.0,0.0
2024-03-14 22:15:00,26.59,56.9222,54.5693,45.081,77.5699,10.8323,93.6023,24.2306,93.9606,26.118,89.5214,91.0163,4.3761,44.2362,0.0,0.0
2024-03-14 22:30:00,34.77,65.0521,27.3724,25.8567,73.176,73.0611,76.4806,28.3335,11.9273,13.4473,19.4332,69.7026,44.7868,7.5072,0.0,0.0
2024-03-14 22:45:00,28.77,94.5197,13.2278,51.5821,98.886,90.2694,60.1614,50.7389,54.1877,31.4908,17.7318,86.6829,95.2448,91.1181,0.0,0.0
2024-03-14 23:00:00,31.66,33.9914,38.2556,49.3727,69.6875,16.8811,6.0656,44.2917,48.5887,81.5707,37.2842,36.7938,91.063,57.9978,0.0,0.0
2024-03-14 23:15:00,30.6,65.7059,73.0714,97.1219,36.4093,18.7,39.2434,38.9728,22.9028,23.7329,63.6428,36.6841,32.1836,92.084,0.0,0.0
2024-03-14 23:30:00,32.98,49.2372,74.6638,25.4743,72.6705,1.355,35.7763,43.6364,91.7853,86.3395,83.7423,11.3884,33.9762,57.1839,0.0,0.0
2024-03-14 23:45:00,30.17,57.7896,3.3781,76.1758,24.0776,27.5971,38.8039,44.0412,93.7076,66.0983,14.6521,40.8367,15.2535,43.3603,0.0,0.0
2024-03-15 00:00:00,25.89,27.2068,49.3863,26.5615,85.7794,50.1242,19.2462,80.5441,31.1412,18.0869,10.91,35.4143,45.8954,17.4685,0.0,0.0
2024-03-15 00:15:00,25.78,74.2072,63.1139,4.3458,24.333,38.8758,48.0351,8.5891,57.6727,65.2954,86.687,15.3805,88.2627,97.2676,0.0,0.0
2024-03-15 00:30:00,28.34,60.5809,16.9608,8.4655,56.0154,71.7149,12.3091,79.0091,61.1688,87.3608,37.9872,63.4593,73.7835,58.1874,0.0,0.0
2024-03-15 00:45:00,26.36,27.824,25.8363,99.3746,92.3877,17.7184,57.9845,26.1423,29.0804,52.4381,59.7543,78.9063,91.0649,32.7331,0.0,0.0
2024-03-15 01:00:00,31.79,41.0795,45.7126,45.8272,77.1507,65.3999,5.1121,40.1486,25.2606,86.0186,25.5508,60.2501,88.9559,70.181,0.0,0.0
2024-03-15 01:15:00,29.34,43.9229,50.201,0.5615,54.9429,68.4437,51.541,53.8037,41.8574,11.8837,99.8522,29.1677,45.3351,63.3241,0.0,0.0
2024-03-15 01:30:00,27.75,92.5936,58.578,45.1472,77.6967,45.5541,2.1209,13.9448,30.1738,26.939,57.456,24.6486,43.2663,47.469,0.0,0.0
2024-03-15 01:45:00,30.89,33.8959,82.7295,91.7233,43.2535,79.5366,79.3996,59.4567,97.7774,46.3,28.0897,21.1967,65.6967,32.9613,0.0,0.0
2024-03-15 02:00:00,31.23,79.2772,37.7227,71.7452,15.002,10.9848,60.9632,93.5755,67.8246,0.0601,63.3494,44.5583,30.6977,83.2791,0.0,0.0
2024-03-15 02:15:00,27.84,3.5445,63.9406,63.5446,72.1747,45.9659,67.365,38.3254,45.5594,19.6408,31.1975,33.5564,35.2877,72.44,0.0,0.0
2024-03-15 02:30:00,32.08,49.1559,71.24,0.7366,75.9259,99.9529,4.9287,10.4938,42.5427,40.0091,47.7115,92.1363,56.418,32.1866,0.0,0.0
2024-03-15 02:45:00,30.96,48.652,13.2758,1.6868,98.1321,15.2827,15.4756,91.7845,72.6398,93.7388,15.323,76.0204,78.8247,43.1839,0.0,0.0
2024-03-15 03:00:00,29.7,68.1645,61.4061,24.3841,35.4131,8.6686,99.1871,74.9832,3.7883,53.5425,27.7128,27.6283,73.535,42.0,0.0,0.0
2024-03-15 03:15:00,31.23,55.794,74.5243,24.349,70.6003,89.1247,62.8986,18.99,26.822,14.3014,24.0231,72.2504,82.7404,22.1337,0.0,0.0
2024-03-15 03:30:00,30.37,94.8592,82.2263,35.5891,55.7414,59.6366,73.9726,86.1783,38.3048,13.2654,81.4374,99.6606,75.023,32.7173,0.0,0.0
2024-03-15 03:45:00,29.28,87.9049,62.9489,92.9764,77.8676,27.6561,4.4921,58.7615,32.1421,34.9061,73.8617,19.0278,47.3285,88.4773,0.0,0.0
2024-03-15 04:00:00,29.32,65.9216,84.7996,42.6433,14.5701,56.5358,98.4316,10.1893,64.9372,9.0316,98.2996,96.3892,49.3759,6.6544,0.0,0.0
2024-03-15 04:15:00,31.31,16.6249,29.9136,27.0499,23.4197,20.7606,66.7556,23.3592,29.8443,82.9761,99.3767,88.7239,29.9871,21.5773,0.0,0.0
2024-03-15 04:30:00,28.6,7.2694,21.6022,80.8422,29.3754,89.9258,86.0945,58.2988,6.6637,63.0576,73.1392,2.317,8.366,24.2908,0.0,0.0
2024-03-15 04:45:00,26.92,20.5046,18.4764,38.2357,95.1997,72.945,23.5683,5.206,94.1228,99.0001,47.7944,10.6847,43.9477,18.8523,0.0,0.0
2024-03-15 05:00:00,28.36,75.6017,71.3,68.0099,69.1794,55.1634,25.8111,60.3919,3.344,87.3048,24.5817,6.7671,65.4316,11.867,0.0,0.0
2024-03-15 05:15:00,31.85,34.8239,39.5013,27.3069,59.4967,93.9064,92.0419,44.4394,71.7639,55.3478,64.832,16.5013,57.8635,45.8232,0.0,0.0
2024-03-15 05:30:00,31.87,46.6891,32.7625,84.1181,42.4868,94.6466,63.4618,96.538,72.8545,32.0159,65.9928,34.8189,93.0543,51.0048,0.0,0.0
2024-03-15 05:45:00,29.56,58.8539,33.4297,38.1434,75.5483,52.8544,25.2487,13.2062,92.9157,46.8795,53.8515,10.8646,71.0998,95.9321,0.0,0.0
2024-03-15 06:00:00,30.8,11.6798,71.8436,56.3708,32.2606,26.5394,24.3034,69.6959,40.8151,27.4884,27.1024,86.1664,92.0494,12.1492,0.0,0.0
2024-03-15 06:15:00,31.82,23.3839,3.6438,54.9117,29.8805,16.8442,72.4183,85.7087,93.101,41.8758,11.283,99.5115,60.4995,99.4523,13.1308,14.8672
2024-03-15 06:30:00,37.71,15.6723,2.0407,83.1858,24.6544,40.9974,21.5297,39.768,21.9542,96.1535,98.0898,92.0622,60.0633,96.4538,26.1128,28.9045
2024-03-15 06:45:00,40.02,61.8119,61.2226,23.57,46.0272,14.2003,74.7104,82.4869,72.5875,25.0969,41.6001,77.5293,56.2339,77.2965,36.2313,40.9868
2024-03-15 07:00:00,42.09,67.0451,18.8253,68.8861,64.3284,81.8175,32.5482,50.7044,88.0041,78.8418,81.1955,35.4534,59.1676,5.6068,51.3403,58.7659
2024-03-15 07:15:00,43.25,5.1331,12.0283,89.9417,88.7835,15.3091,85.0019,63.2645,78.2832,4.436,66.3759,22.6441,45.912,52.6491,64.9,37.3139
2024-03-15 07:30:00,43.65,37.9138,26.4864,52.6532,20.5216,87.8353,8.0411,24.7765,5.6207,72.688,92.4256,72.4932,77.9026,58.624,73.1297,66.0887
2024-03-15 07:45:00,47.44,44.6842,18.1775,97.0264,52.1622,54.5012,20.8599,36.3917,88.0368,56.6695,69.2245,92.4135,35.0957,57.0926,77.6023,109.9525
2024-03-15 08:00:00,45.1,20.8402,55.0609,49.4629,93.1911,97.2398,46.8917,14.5654,79.692,55.9373,33.8411,42.3818,71.373,5.0087,102.2726,120.4679
2024-03-15 08:15:00,50.34,27.7157,44.3723,35.2129,68.8667,50.7721,81.1987,72.1937,21.922,98.8265,46.8951,23.8437,32.5816,43.2851,116.3473,98.1428
2024-03-15 08:30:00,54.62,91.9173,38.1303,9.3356,73.7653,5.671,35.1739,36.6265,43.6025,6.5662,8.1968,61.9709,87.3538,3.1304,118.6482,135.147
2024-03-15 08:45:00,53.37,68.4898,29.8226,18.4608,17.7932,13.5604,45.0036,74.7058,18.1134,61.4198,97.8422,80.4362,64.6816,53.8202,135.8354,145.5306
2024-03-15 09:00:00,52.35,87.1262,17.1458,87.0641,25.8811,2.5901,10.5162,59.3788,81.5773,22.0596,87.8537,71.6844,15.0043,1.2724,-999.0,139.1334
2024-03-15 09:15:00,54.95,44.047,46.5619,39.919,98.4473,2.8369,93.5125,39.1324,70.3279,7.3738,68.4255,98.8075,25.4843,76.9349,142.672,121.2527
2024-03-15 09:30:00,59.88,20.7693,16.591,19.2913,50.3628,90.309,33.1773,81.1947,88.4124,16.6932,67.0604,73.4889,70.6661,8.8561,147.5646,169.3177
2024-03-15 09:45:00,52.78,74.4672,10.9841,10.2739,2.0326,99.5756,92.5403,53.6152,70.5062,77.8374,25.2127,48.0402,51.3538,38.52,156.1536,186.7116
2024-03-15 10:00:00,60.92,32.8138,52.8187,11.8731,96.1699,59.1953,21.9777,81.1038,85.1699,55.0606,89.2692,10.3175,15.7577,92.8961,-999.0,207.1448
2024-03-15 10:15:00,62.04,18.8805,23.0032,80.6604,92.918,88.8482,40.549,79.4619,10.4271,72.0986,10.2599,68.7967,66.8563,39.9244,160.9346,140.553
2024-03-15 10:30:00,68.5,57.5246,67.4775,86.5286,63.695,75.1736,42.9561,28.5987,58.5501,57.5338,39.4648,80.0937,57.4659,81.5287,195.4843,189.1648
2024-03-15 10:45:00,68.77,21.1265,81.9271,80.4336,45.951,24.8994,5.5174,38.5649,5.2317,94.5602,52.346,23.1524,43.0441,4.2706,194.7355,195.4723
2024-03-15 11:00:00,65.9,24.9126,27.2489,89.273,6.1563,87.243,45.1644,94.7127,9.89,74.6816,69.8953,20.5792,11.7644,26.4277,200.0484,179.7225
2024-03-15 11:15:00,66.01,21.9769,10.5339,60.1584,47.9917,95.4622,37.4478,63.9394,81.5633,92.5948,86.9972,73.3869,90.8237,43.976,-999.0,165.0006
2024-03-15 11:30:00,65.83,0.3881,1.0628,52.0134,76.4021,86.7838,11.3375,44.7197,34.966,77.1135,32.9577,2.9327,95.6429,97.3989,209.0407,235.1379
2024-03-15 11:45:00,65.82,60.8171,16.5528,29.8754,11.5234,62.8723,11.3355,30.6547,89.373,58.2313,99.4088,32.14,59.4241,56.959,194.1094,201.8836
2024-03-15 12:00:00,70.67,8.017,47.5268,39.1584,94.713,59.1941,42.5949,63.1662,2.3804,50.1277,0.1403,23.6996,48.2651,41.9528,210.0448,189.4985
2024-03-15 12:15:00,61.65,65.413,40.9224,68.6357,94.0879,60.5905,33.1496,5.3139,47.2735,26.119,68.8925,36.4972,71.1923,79.8934,182.4301,178.5807
2024-03-15 12:30:00,64.83,39.9837,75.2682,23.9103,39.1129,71.1977,35.8647,85.751,0.5811,0.7425,37.4471,86.5348,0.8453,68.3162,176.3606,172.3693
2024-03-15 12:45:00,63.94,54.5554,25.0696,86.4664,29.1653,1.4549,11.0799,24.5227,16.9194,67.5413,62.846,92.6679,86.9601,14.2962,183.6447,208.9692
2024-03-15 13:00:00,66.73,96.7076,58.9645,58.2972,38.1131,88.658,61.7652,53.9844,39.1214,13.6261,76.9283,65.1937,24.6109,60.3012,192.6247,208.0772
2024-03-15 13:15:00,61.35,69.8873,6.6139,93.379,61.3626,60.4157,49.4593,8.4003,39.5535,7.45,11.4627,33.3979,73.8823,32.0597,194.4045,201.0705
2024-03-15 13:30:00,70.53,13.5506,74.5008,86.6981,52.5857,32.6212,53.1077,81.9918,98.5025,25.4252,33.5211,44.4153,28.4541,63.346,198.88,216.847
2024-03-15 13:45:00,60.73,22.5114,33.7695,67.4729,75.7871,59.5639,38.7656,56.0253,32.8912,19.6393,58.0745,34.072,65.8394,20.3231,181.3566,184.477
