timestamp,sensor_id,value
2024-01-15T00:26:00,COOLING_FLOW_01,251.1786
2024-01-15T00:26:00,COOLING_HEAT_01,19.813
2024-01-15T00:26:00,PRIMARY_PRES_01,154.7386
2024-01-15T00:26:00,PRIMARY_TEMP_01,302.8262
2024-01-15T00:26:00,PRIMARY_FLOW_01,602.1461
2024-01-15T00:26:00,PRIMARY_LEVEL_01,50.1671
2024-01-15T00:27:00,COOLING_TEMP_01,70.6647
2024-01-15T00:27:00,COOLING_PRES_01,10.1798
2024-01-15T00:27:00,COOLING_FLOW_01,246.3954
2024-01-15T00:27:00,PRIMARY_PRES_01,155.002
2024-01-15T00:27:00,PRIMARY_TEMP_01,300.4176
2024-01-15T00:27:00,PRIMARY_FLOW_01,606.8135
2024-01-15T00:28:00,COOLING_TEMP_01,69.9582
2024-01-15T00:28:00,COOLING_PRES_01,9.8918
2024-01-15T00:28:00,COOLING_FLOW_01,247.9488
2024-01-15T00:28:00,COOLING_HEAT_01,19.441
2024-01-15T00:28:00,PRIMARY_PRES_01,154.7766
2024-01-15T00:28:00,PRIMARY_TEMP_01,299.0176
2024-01-15T00:28:00,PRIMARY_FLOW_01,582.8639
2024-01-15T00:28:00,PRIMARY_LEVEL_01,50.4444
2024-01-15T00:29:00,COOLING_TEMP_01,69.7696
2024-01-15T00:29:00,COOLING_PRES_01,9.9719
2024-01-15T00:29:00,COOLING_FLOW_01,249.2551
2024-01-15T00:29:00,PRIMARY_PRES_01,154.7343
2024-01-15T00:29:00,PRIMARY_TEMP_01,300.7759
2024-01-15T00:29:00,PRIMARY_FLOW_01,599.8121
2024-01-15T00:30:00,COOLING_TEMP_01,71.158
2024-01-15T00:30:00,COOLING_PRES_01,10.1173
2024-01-15T00:30:00,COOLING_FLOW_01,242.6563
2024-01-15T00:30:00,COOLING_HEAT_01,20.4395
2024-01-15T00:30:00,PRIMARY_PRES_01,155.0719
2024-01-15T00:30:00,PRIMARY_TEMP_01,297.8802
2024-01-15T00:30:00,PRIMARY_FLOW_01,601.7672
2024-01-15T00:30:00,PRIMARY_LEVEL_01,50.5739
2024-01-15T00:31:00,COOLING_TEMP_01,69.6817
2024-01-15T00:31:00,COOLING_PRES_01,10.0713
2024-01-15T00:31:00,COOLING_FLOW_01,248.8931
2024-01-15T00:31:00,PRIMARY_PRES_01,155.0932
2024-01-15T00:31:00,PRIMARY_TEMP_01,299.96
2024-01-15T00:31:00,PRIMARY_FLOW_01,608.5201
2024-01-15T00:32:00,COOLING_TEMP_01,69.7916
2024-01-15T00:32:00,COOLING_PRES_01,10.1612
2024-01-15T00:32:00,COOLING_FLOW_01,251.493
2024-01-15T00:32:00,COOLING_HEAT_01,20.1994
2024-01-15T00:32:00,PRIMARY_PRES_01,155.1689
2024-01-15T00:32:00,PRIMARY_TEMP_01,302.4229
2024-01-15T00:32:00,PRIMARY_FLOW_01,598.2908
2024-01-15T00:32:00,PRIMARY_LEVEL_01,49.8993
2024-01-15T00:33:00,COOLING_TEMP_01,70.3374
2024-01-15T00:33:00,COOLING_PRES_01,10.0689
2024-01-15T00:33:00,COOLING_FLOW_01,252.6671
2024-01-15T00:33:00,PRIMARY_PRES_01,154.8136
2024-01-15T00:33:00,PRIMARY_TEMP_01,300.2026
2024-01-15T00:33:00,PRIMARY_FLOW_01,604.6028
2024-01-15T00:34:00,COOLING_TEMP_01,69.0623
2024-01-15T00:34:00,COOLING_PRES_01,9.9084
2024-01-15T00:34:00,COOLING_FLOW_01,245.598
2024-01-15T00:34:00,COOLING_HEAT_01,20.5649
2024-01-15T00:34:00,PRIMARY_PRES_01,155.5402
2024-01-15T00:34:00,PRIMARY_TEMP_01,300.7471
2024-01-15T00:34:00,PRIMARY_FLOW_01,599.3522
2024-01-15T00:34:00,PRIMARY_LEVEL_01,49.4907
2024-01-15T00:35:00,COOLING_TEMP_01,69.9472
2024-01-15T00:35:00,COOLING_PRES_01,9.9636
2024-01-15T00:35:00,COOLING_FLOW_01,249.1911
2024-01-15T00:35:00,PRIMARY_PRES_01,155.2198
2024-01-15T00:35:00,PRIMARY_TEMP_01,299.5685
2024-01-15T00:35:00,PRIMARY_FLOW_01,601.7448
2024-01-15T00:36:00,COOLING_TEMP_01,70.9368
2024-01-15T00:36:00,COOLING_PRES_01,10.0736
2024-01-15T00:36:00,COOLING_FLOW_01,248.7768
2024-01-15T00:36:00,COOLING_HEAT_01,19.7561
2024-01-15T00:36:00,PRIMARY_PRES_01,154.8833
2024-01-15T00:36:00,PRIMARY_TEMP_01,300.1514
2024-01-15T00:36:00,PRIMARY_FLOW_01,602.0813
2024-01-15T00:36:00,PRIMARY_LEVEL_01,50.1799
2024-01-15T00:37:00,COOLING_TEMP_01,70.5317
2024-01-15T00:37:00,COOLING_PRES_01,9.7359
2024-01-15T00:37:00,COOLING_FLOW_01,252.6638
2024-01-15T00:37:00,PRIMARY_PRES_01,155.1037
2024-01-15T00:37:00,PRIMARY_TEMP_01,300.3061
2024-01-15T00:37:00,PRIMARY_FLOW_01,598.5827
2024-01-15T00:38:00,COOLING_TEMP_01,69.7154
2024-01-15T00:38:00,COOLING_PRES_01,10.0923
2024-01-15T00:38:00,COOLING_FLOW_01,250.5678
2024-01-15T00:38:00,COOLING_HEAT_01,20.13
2024-01-15T00:38:00,PRIMARY_PRES_01,154.4852
2024-01-15T00:38:00,PRIMARY_TEMP_01,301.7622
2024-01-15T00:38:00,PRIMARY_FLOW_01,599.8318
2024-01-15T00:38:00,PRIMARY_LEVEL_01,50.5601
2024-01-15T00:39:00,COOLING_TEMP_01,70.4203
2024-01-15T00:39:00,COOLING_PRES_01,10.0303
2024-01-15T00:39:00,COOLING_FLOW_01,247.4198
2024-01-15T00:39:00,PRIMARY_PRES_01,155.0235
2024-01-15T00:39:00,PRIMARY_TEMP_01,300.9304
2024-01-15T00:39:00,PRIMARY_FLOW_01,608.7209
2024-01-15T00:40:00,COOLING_TEMP_01,70.0657
2024-01-15T00:40:00,COOLING_PRES_01,10.1874
2024-01-15T00:40:00,COOLING_FLOW_01,245.812
2024-01-15T00:40:00,COOLING_HEAT_01,19.9825
2024-01-15T00:40:00,PRIMARY_PRES_01,154.9846
2024-01-15T00:40:00,PRIMARY_TEMP_01,300.6134
2024-01-15T00:40:00,PRIMARY_FLOW_01,585.9745
2024-01-15T00:40:00,PRIMARY_LEVEL_01,49.8232
2024-01-15T00:41:00,COOLING_TEMP_01,69.3409
2024-01-15T00:41:00,COOLING_PRES_01,9.8733
2024-01-15T00:41:00,COOLING_FLOW_01,247.3939
2024-01-15T00:41:00,PRIMARY_PRES_01,154.9321
2024-01-15T00:41:00,PRIMARY_TEMP_01,301.2758
2024-01-15T00:41:00,PRIMARY_FLOW_01,590.8018
2024-01-15T00:42:00,COOLING_TEMP_01,70.0966
2024-01-15T00:42:00,COOLING_PRES_01,9.9172
2024-01-15T00:42:00,COOLING_FLOW_01,249.9431
2024-01-15T00:42:00,COOLING_HEAT_01,20.1317
2024-01-15T00:42:00,PRIMARY_PRES_01,154.855
2024-01-15T00:42:00,PRIMARY_TEMP_01,300.3032
2024-01-15T00:42:00,PRIMARY_FLOW_01,599.5727
2024-01-15T00:42:00,PRIMARY_LEVEL_01,49.9808
2024-01-15T00:43:00,COOLING_TEMP_01,70.5427
2024-01-15T00:43:00,COOLING_PRES_01,9.9698
2024-01-15T00:43:00,COOLING_FLOW_01,250.1219
2024-01-15T00:43:00,PRIMARY_PRES_01,154.7386
2024-01-15T00:43:00,PRIMARY_TEMP_01,298.3758
2024-01-15T00:43:00,PRIMARY_FLOW_01,598.2543
2024-01-15T00:44:00,COOLING_TEMP_01,70.365
2024-01-15T00:44:00,COOLING_PRES_01,10.1127
2024-01-15T00:44:00,COOLING_FLOW_01,253.7853
2024-01-15T00:44:00,COOLING_HEAT_01,20.7326
2024-01-15T00:44:00,PRIMARY_PRES_01,154.7352
2024-01-15T00:44:00,PRIMARY_TEMP_01,300.1104
2024-01-15T00:44:00,PRIMARY_FLOW_01,598.9579
2024-01-15T00:44:00,PRIMARY_LEVEL_01,49.7253
2024-01-15T00:45:00,COOLING_TEMP_01,70.6235
2024-01-15T00:45:00,COOLING_PRES_01,10.0493
2024-01-15T00:45:00,COOLING_FLOW_01,250.305
2024-01-15T00:45:00,PRIMARY_PRES_01,154.9216
2024-01-15T00:45:00,PRIMARY_TEMP_01,300.5772
2024-01-15T00:45:00,PRIMARY_FLOW_01,592.2743
2024-01-15T00:46:00,COOLING_TEMP_01,69.322
2024-01-15T00:46:00,COOLING_PRES_01,9.8406
2024-01-15T00:46:00,COOLING_FLOW_01,249.2117
2024-01-15T00:46:00,COOLING_HEAT_01,20.0051
2024-01-15T00:46:00,PRIMARY_PRES_01,154.9952
2024-01-15T00:46:00,PRIMARY_TEMP_01,301.8802
2024-01-15T00:46:00,PRIMARY_FLOW_01,605.0815
2024-01-15T00:46:00,PRIMARY_LEVEL_01,50.8421
2024-01-15T00:47:00,COOLING_TEMP_01,69.3345
2024-01-15T00:47:00,COOLING_PRES_01,10.132
2024-01-15T00:47:00,COOLING_FLOW_01,249.708
2024-01-15T00:47:00,PRIMARY_PRES_01,155.2279
2024-01-15T00:47:00,PRIMARY_TEMP_01,299.4395
2024-01-15T00:47:00,PRIMARY_FLOW_01,600.8568
2024-01-15T00:48:00,COOLING_TEMP_01,69.1439
2024-01-15T00:48:00,COOLING_PRES_01,9.9619
2024-01-15T00:48:00,COOLING_FLOW_01,250.3582
2024-01-15T00:48:00,COOLING_HEAT_01,20.0414
2024-01-15T00:48:00,PRIMARY_PRES_01,154.612
2024-01-15T00:48:00,PRIMARY_TEMP_01,300.2834
2024-01-15T00:48:00,PRIMARY_FLOW_01,602.2377
2024-01-15T00:48:00,PRIMARY_LEVEL_01,49.8037
2024-01-15T00:49:00,COOLING_TEMP_01,70.2285
2024-01-15T00:49:00,COOLING_PRES_01,10.1544
2024-01-15T00:49:00,COOLING_FLOW_01,249.1418
2024-01-15T00:49:00,PRIMARY_PRES_01,154.8771
2024-01-15T00:49:00,PRIMARY_TEMP_01,300.0438
2024-01-15T00:49:00,PRIMARY_FLOW_01,605.0555
2024-01-15T00:50:00,COOLING_TEMP_01,70.7142
2024-01-15T00:50:00,COOLING_PRES_01,9.9788
2024-01-15T00:50:00,COOLING_FLOW_01,247.7081
2024-01-15T00:50:00,COOLING_HEAT_01,19.9368
2024-01-15T00:50:00,PRIMARY_PRES_01,154.5007
2024-01-15T00:50:00,PRIMARY_TEMP_01,299.2281
2024-01-15T00:50:00,PRIMARY_FLOW_01,592.2202
2024-01-15T00:50:00,PRIMARY_LEVEL_01,49.6627
2024-01-15T00:51:00,COOLING_TEMP_01,70.2987
2024-01-15T00:51:00,COOLING_PRES_01,10.0834
2024-01-15T00:51:00,COOLING_FLOW_01,253.8705
2024-01-15T00:51:00,PRIMARY_PRES_01,155.2612
2024-01-15T00:51:00,PRIMARY_TEMP_01,299.3784
2024-01-15T00:51:00,PRIMARY_FLOW_01,605.9307
2024-01-15T00:52:00,COOLING_TEMP_01,70.3498
2024-01-15T00:52:00,COOLING_PRES_01,10.143
2024-01-15T00:52:00,COOLING_FLOW_01,246.8782
2024-01-15T00:52:00,COOLING_HEAT_01,19.979
2024-01-15T00:52:00,PRIMARY_PRES_01,154.8968
2024-01-15T00:52:00,PRIMARY_TEMP_01,297.6951
2024-01-15T00:52:00,PRIMARY_FLOW_01,615.2683
2024-01-15T00:52:00,PRIMARY_LEVEL_01,50.0939
2024-01-15T00:53:00,COOLING_TEMP_01,70.3106
2024-01-15T00:53:00,COOLING_PRES_01,9.9283
2024-01-15T00:53:00,COOLING_FLOW_01,250.4878
2024-01-15T00:53:00,PRIMARY_PRES_01,155.0527
2024-01-15T00:53:00,PRIMARY_TEMP_01,298.1277
2024-01-15T00:53:00,PRIMARY_FLOW_01,595.694
2024-01-15T00:54:00,COOLING_TEMP_01,70.4009
2024-01-15T00:54:00,COOLING_PRES_01,10.0279
2024-01-15T00:54:00,COOLING_FLOW_01,252.0377
2024-01-15T00:54:00,COOLING_HEAT_01,20.104
2024-01-15T00:54:00,PRIMARY_PRES_01,155.3551
2024-01-15T00:54:00,PRIMARY_TEMP_01,302.3467
2024-01-15T00:54:00,PRIMARY_FLOW_01,600.9834
2024-01-15T00:54:00,PRIMARY_LEVEL_01,50.0637
2024-01-15T00:55:00,COOLING_TEMP_01,71.5825
2024-01-15T00:55:00,COOLING_PRES_01,10.1358
2024-01-15T00:55:00,COOLING_FLOW_01,251.2836
2024-01-15T00:55:00,PRIMARY_PRES_01,155.0582
2024-01-15T00:55:00,PRIMARY_TEMP_01,299.0141
2024-01-15T00:55:00,PRIMARY_FLOW_01,607.3489
2024-01-15T00:56:00,COOLING_TEMP_01,69.6799
2024-01-15T00:56:00,COOLING_PRES_01,10.1134
2024-01-15T00:56:00,COOLING_FLOW_01,249.0024
2024-01-15T00:56:00,COOLING_HEAT_01,20.6142
2024-01-15T00:56:00,PRIMARY_PRES_01,154.5801
2024-01-15T00:56:00,PRIMARY_TEMP_01,300.0196
2024-01-15T00:56:00,PRIMARY_FLOW_01,594.0592
2024-01-15T00:56:00,PRIMARY_LEVEL_01,49.3317
2024-01-15T00:57:00,COOLING_TEMP_01,70.6386
2024-01-15T00:57:00,COOLING_PRES_01,9.8591
2024-01-15T00:57:00,COOLING_FLOW_01,247.5721
2024-01-15T00:57:00,PRIMARY_PRES_01,155.0224
2024-01-15T00:57:00,PRIMARY_TEMP_01,300.4182
2024-01-15T00:57:00,PRIMARY_FLOW_01,600.9537
2024-01-15T00:58:00,COOLING_TEMP_01,71.052
2024-01-15T00:58:00,COOLING_PRES_01,10.0317
2024-01-15T00:58:00,COOLING_FLOW_01,248.2058
2024-01-15T00:58:00,COOLING_HEAT_01,20.3578
2024-01-15T00:58:00,PRIMARY_PRES_01,155.2935
2024-01-15T00:58:00,PRIMARY_TEMP_01,300.5706
2024-01-15T00:58:00,PRIMARY_FLOW_01,589.7105
2024-01-15T00:58:00,PRIMARY_LEVEL_01,50.6215
2024-01-15T00:59:00,COOLING_TEMP_01,70.5348
2024-01-15T00:59:00,COOLING_PRES_01,10.0255
2024-01-15T00:59:00,COOLING_FLOW_01,250.4745
2024-01-15T00:59:00,PRIMARY_PRES_01,155.1874
2024-01-15T00:59:00,PRIMARY_TEMP_01,299.2023
2024-01-15T00:59:00,PRIMARY_FLOW_01,596.9147
2024-01-15T01:00:00,COOLING_TEMP_01,69.8908
2024-01-15T01:00:00,COOLING_PRES_01,9.9247
2024-01-15T01:00:00,COOLING_FLOW_01,251.9751
2024-01-15T01:00:00,COOLING_HEAT_01,19.777
2024-01-15T01:00:00,PRIMARY_PRES_01,154.6829
2024-01-15T01:00:00,PRIMARY_TEMP_01,300.5336
2024-01-15T01:00:00,PRIMARY_FLOW_01,599.7039
2024-01-15T01:00:00,PRIMARY_LEVEL_01,50.1197
2024-01-15T01:01:00,COOLING_TEMP_01,70.2587
2024-01-15T01:01:00,COOLING_PRES_01,10.0508
2024-01-15T01:01:00,COOLING_FLOW_01,250.4725
2024-01-15T01:01:00,PRIMARY_PRES_01,155.037
2024-01-15T01:01:00,PRIMARY_TEMP_01,300.002
2024-01-15T01:01:00,PRIMARY_FLOW_01,603.4627
2024-01-15T01:02:00,COOLING_TEMP_01,70.9879
2024-01-15T01:02:00,COOLING_PRES_01,9.9065
2024-01-15T01:02:00,COOLING_FLOW_01,251.7692
2024-01-15T01:02:00,COOLING_HEAT_01,20.3979
2024-01-15T01:02:00,PRIMARY_PRES_01,155.1133
2024-01-15T01:02:00,PRIMARY_TEMP_01,300.8528
2024-01-15T01:02:00,PRIMARY_FLOW_01,603.3124
2024-01-15T01:02:00,PRIMARY_LEVEL_01,51.2315
2024-01-15T01:03:00,COOLING_TEMP_01,69.9847
2024-01-15T01:03:00,COOLING_PRES_01,10.0057
2024-01-15T01:03:00,COOLING_FLOW_01,254.1623
2024-01-15T01:03:00,PRIMARY_PRES_01,154.7755
2024-01-15T01:03:00,PRIMARY_TEMP_01,299.1587
2024-01-15T01:03:00,PRIMARY_FLOW_01,586.4538
2024-01-15T01:04:00,COOLING_TEMP_01,70.983
2024-01-15T01:04:00,COOLING_PRES_01,9.8943
2024-01-15T01:04:00,COOLING_FLOW_01,252.0015
2024-01-15T01:04:00,COOLING_HEAT_01,20.3
2024-01-15T01:04:00,PRIMARY_PRES_01,154.4228
2024-01-15T01:04:00,PRIMARY_TEMP_01,301.1996
2024-01-15T01:04:00,PRIMARY_FLOW_01,612.1478
