timestamp,sensor_id,value
2024-01-14T23:16:00,TURB_BEAR_01,69.9083
2024-01-14T23:17:00,TURB_SPEED_01,3005.1678
2024-01-14T23:17:00,TURB_VIB_01,1.5118
2024-01-14T23:17:00,TURB_OUTPUT_01,895.4274
2024-01-14T23:18:00,TURB_SPEED_01,3004.8269
2024-01-14T23:18:00,TURB_VIB_01,1.4465
2024-01-14T23:18:00,TURB_OUTPUT_01,897.6986
2024-01-14T23:18:00,TURB_BEAR_01,69.7091
2024-01-14T23:19:00,TURB_SPEED_01,3005.0121
2024-01-14T23:19:00,TURB_VIB_01,1.4987
2024-01-14T23:19:00,TURB_OUTPUT_01,903.0131
2024-01-14T23:20:00,TURB_SPEED_01,3004.8114
2024-01-14T23:20:00,TURB_VIB_01,1.4997
2024-01-14T23:20:00,TURB_OUTPUT_01,906.6715
2024-01-14T23:20:00,TURB_BEAR_01,70.1264
2024-01-14T23:21:00,TURB_SPEED_01,3005.0616
2024-01-14T23:21:00,TURB_VIB_01,1.5076
2024-01-14T23:21:00,TURB_OUTPUT_01,904.5172
2024-01-14T23:22:00,TURB_SPEED_01,3004.9773
2024-01-14T23:22:00,TURB_VIB_01,1.5143
2024-01-14T23:22:00,TURB_OUTPUT_01,894.4714
2024-01-14T23:22:00,TURB_BEAR_01,69.5091
2024-01-14T23:23:00,TURB_SPEED_01,3005.3228
2024-01-14T23:23:00,TURB_VIB_01,1.514
2024-01-14T23:23:00,TURB_OUTPUT_01,903.9195
2024-01-14T23:24:00,TURB_SPEED_01,3005.1122
2024-01-14T23:24:00,TURB_VIB_01,1.5727
2024-01-14T23:24:00,TURB_OUTPUT_01,902.3889
2024-01-14T23:24:00,TURB_BEAR_01,69.9674
2024-01-14T23:25:00,TURB_SPEED_01,3005.0106
2024-01-14T23:25:00,TURB_VIB_01,1.5181
2024-01-14T23:25:00,TURB_OUTPUT_01,895.3989
2024-01-14T23:26:00,TURB_SPEED_01,3004.8802
2024-01-14T23:26:00,TURB_VIB_01,1.4898
2024-01-14T23:26:00,TURB_OUTPUT_01,901.6609
2024-01-14T23:26:00,TURB_BEAR_01,70.0475
2024-01-14T23:27:00,TURB_SPEED_01,3004.98
2024-01-14T23:27:00,TURB_VIB_01,1.4439
2024-01-14T23:27:00,TURB_OUTPUT_01,901.1903
2024-01-14T23:28:00,TURB_SPEED_01,3004.5908
2024-01-14T23:28:00,TURB_VIB_01,1.5028
2024-01-14T23:28:00,TURB_OUTPUT_01,895.2654
2024-01-14T23:28:00,TURB_BEAR_01,69.4711
2024-01-14T23:29:00,TURB_SPEED_01,3004.8812
2024-01-14T23:29:00,TURB_VIB_01,1.4659
2024-01-14T23:29:00,TURB_OUTPUT_01,895.5143
2024-01-14T23:30:00,TURB_SPEED_01,3005.1922
2024-01-14T23:30:00,TURB_VIB_01,1.5504
2024-01-14T23:30:00,TURB_OUTPUT_01,901.4622
2024-01-14T23:30:00,TURB_BEAR_01,70.3328
2024-01-14T23:31:00,TURB_SPEED_01,3004.7025
2024-01-14T23:31:00,TURB_VIB_01,1.4842
2024-01-14T23:31:00,TURB_OUTPUT_01,895.4879
2024-01-14T23:32:00,TURB_SPEED_01,3004.3438
2024-01-14T23:32:00,TURB_VIB_01,1.4765
2024-01-14T23:32:00,TURB_OUTPUT_01,899.0193
2024-01-14T23:32:00,TURB_BEAR_01,69.5678
2024-01-14T23:33:00,TURB_SPEED_01,3005.3127
2024-01-14T23:33:00,TURB_VIB_01,1.4846
2024-01-14T23:33:00,TURB_OUTPUT_01,902.7498
2024-01-14T23:34:00,TURB_SPEED_01,3005.0127
2024-01-14T23:34:00,TURB_VIB_01,1.4623
2024-01-14T23:34:00,TURB_OUTPUT_01,897.0431
2024-01-14T23:34:00,TURB_BEAR_01,70.2861
2024-01-14T23:35:00,TURB_SPEED_01,3004.7029
2024-01-14T23:35:00,TURB_VIB_01,1.4782
2024-01-14T23:35:00,TURB_OUTPUT_01,889.7671
2024-01-14T23:36:00,TURB_SPEED_01,3004.952
2024-01-14T23:36:00,TURB_VIB_01,1.5214
2024-01-14T23:36:00,TURB_OUTPUT_01,902.4355
2024-01-14T23:36:00,TURB_BEAR_01,70.5554
2024-01-14T23:37:00,TURB_SPEED_01,3004.8162
2024-01-14T23:37:00,TURB_VIB_01,1.5154
2024-01-14T23:37:00,TURB_OUTPUT_01,897.0745
2024-01-14T23:38:00,TURB_SPEED_01,3005.1443
2024-01-14T23:38:00,TURB_VIB_01,1.5556
2024-01-14T23:38:00,TURB_OUTPUT_01,899.0286
2024-01-14T23:38:00,TURB_BEAR_01,70.318
2024-01-14T23:39:00,TURB_SPEED_01,3004.8807
2024-01-14T23:39:00,TURB_VIB_01,1.485
2024-01-14T23:39:00,TURB_OUTPUT_01,898.3204
2024-01-14T23:40:00,TURB_SPEED_01,3004.9362
2024-01-14T23:40:00,TURB_VIB_01,1.4777
2024-01-14T23:40:00,TURB_OUTPUT_01,901.9965
2024-01-14T23:40:00,TURB_BEAR_01,69.891
2024-01-14T23:41:00,TURB_SPEED_01,3004.631
2024-01-14T23:41:00,TURB_VIB_01,1.4624
2024-01-14T23:41:00,TURB_OUTPUT_01,893.7938
2024-01-14T23:42:00,TURB_SPEED_01,3004.5837
2024-01-14T23:42:00,TURB_VIB_01,1.495
2024-01-14T23:42:00,TURB_OUTPUT_01,899.2226
2024-01-14T23:42:00,TURB_BEAR_01,69.8823
2024-01-14T23:43:00,TURB_SPEED_01,3005.1761
2024-01-14T23:43:00,TURB_VIB_01,1.5079
2024-01-14T23:43:00,TURB_OUTPUT_01,901.2478
2024-01-14T23:44:00,TURB_SPEED_01,3004.9738
2024-01-14T23:44:00,TURB_VIB_01,1.4602
2024-01-14T23:44:00,TURB_OUTPUT_01,899.2355
2024-01-14T23:44:00,TURB_BEAR_01,69.9861
2024-01-14T23:45:00,TURB_SPEED_01,3005.14
2024-01-14T23:45:00,TURB_VIB_01,1.4852
2024-01-14T23:45:00,TURB_OUTPUT_01,901.0873
2024-01-14T23:46:00,TURB_SPEED_01,3005.1032
2024-01-14T23:46:00,TURB_VIB_01,1.5151
2024-01-14T23:46:00,TURB_OUTPUT_01,902.527
2024-01-14T23:46:00,TURB_BEAR_01,70.1455
2024-01-14T23:47:00,TURB_SPEED_01,3004.6506
2024-01-14T23:47:00,TURB_VIB_01,1.4939
2024-01-14T23:47:00,TURB_OUTPUT_01,897.7679
2024-01-14T23:48:00,TURB_SPEED_01,3005.1083
2024-01-14T23:48:00,TURB_VIB_01,1.537
2024-01-14T23:48:00,TURB_OUTPUT_01,904.9234
2024-01-14T23:48:00,TURB_BEAR_01,70.5913
2024-01-14T23:49:00,TURB_SPEED_01,3004.9699
2024-01-14T23:49:00,TURB_VIB_01,1.5527
2024-01-14T23:49:00,TURB_OUTPUT_01,907.3988
2024-01-14T23:50:00,TURB_SPEED_01,3005.1258
2024-01-14T23:50:00,TURB_VIB_01,1.4932
2024-01-14T23:50:00,TURB_OUTPUT_01,899.1471
2024-01-14T23:50:00,TURB_BEAR_01,70.5128
2024-01-14T23:51:00,TURB_SPEED_01,3004.9822
2024-01-14T23:51:00,TURB_VIB_01,1.4417
2024-01-14T23:51:00,TURB_OUTPUT_01,899.1387
2024-01-14T23:52:00,TURB_SPEED_01,3004.7422
2024-01-14T23:52:00,TURB_VIB_01,1.4726
2024-01-14T23:52:00,TURB_OUTPUT_01,892.6849
2024-01-14T23:52:00,TURB_BEAR_01,69.5949
2024-01-14T23:53:00,TURB_SPEED_01,3005.0376
2024-01-14T23:53:00,TURB_VIB_01,1.4735
2024-01-14T23:53:00,TURB_OUTPUT_01,901.2352
2024-01-14T23:54:00,TURB_SPEED_01,3004.8941
2024-01-14T23:54:00,TURB_VIB_01,1.4743
2024-01-14T23:54:00,TURB_OUTPUT_01,895.5045
2024-01-14T23:54:00,TURB_BEAR_01,70.1467
2024-01-14T23:55:00,TURB_SPEED_01,3004.9719
2024-01-14T23:55:00,TURB_VIB_01,1.4636
2024-01-14T23:55:00,TURB_OUTPUT_01,903.3987
2024-01-14T23:56:00,TURB_SPEED_01,3005.2292
2024-01-14T23:56:00,TURB_VIB_01,1.5045
2024-01-14T23:56:00,TURB_OUTPUT_01,897.7462
2024-01-14T23:56:00,TURB_BEAR_01,70.5848
2024-01-14T23:57:00,TURB_SPEED_01,3005.1078
2024-01-14T23:57:00,TURB_VIB_01,1.5422
2024-01-14T23:57:00,TURB_OUTPUT_01,899.9337
2024-01-14T23:58:00,TURB_SPEED_01,3005.0098
2024-01-14T23:58:00,TURB_VIB_01,1.5011
2024-01-14T23:58:00,TURB_OUTPUT_01,900.9325
2024-01-14T23:58:00,TURB_BEAR_01,70.2848
2024-01-14T23:59:00,TURB_SPEED_01,3004.9296
2024-01-14T23:59:00,TURB_VIB_01,1.5075
2024-01-14T23:59:00,TURB_OUTPUT_01,906.9565
2024-01-15T00:00:00,TURB_SPEED_01,3005.265
2024-01-15T00:00:00,TURB_VIB_01,1.537
2024-01-15T00:00:00,TURB_OUTPUT_01,898.2245
2024-01-15T00:00:00,TURB_BEAR_01,70.8481
2024-01-15T00:01:00,TURB_SPEED_01,3004.8518
2024-01-15T00:01:00,TURB_VIB_01,1.4948
2024-01-15T00:01:00,TURB_OUTPUT_01,898.2702
2024-01-15T00:02:00,TURB_SPEED_01,3005.1187
2024-01-15T00:02:00,TURB_VIB_01,1.539
2024-01-15T00:02:00,TURB_OUTPUT_01,904.5136
2024-01-15T00:02:00,TURB_BEAR_01,70.4358
2024-01-15T00:03:00,TURB_SPEED_01,3005.2737
2024-01-15T00:03:00,TURB_VIB_01,1.5137
2024-01-15T00:03:00,TURB_OUTPUT_01,905.1277
2024-01-15T00:04:00,TURB_SPEED_01,3004.8749
2024-01-15T00:04:00,TURB_VIB_01,1.5079
2024-01-15T00:04:00,TURB_OUTPUT_01,900.528
2024-01-15T00:04:00,TURB_BEAR_01,70.2284
2024-01-15T00:05:00,TURB_SPEED_01,3005.4628
2024-01-15T00:05:00,TURB_VIB_01,1.5281
2024-01-15T00:05:00,TURB_OUTPUT_01,899.6954
2024-01-15T00:06:00,TURB_SPEED_01,3004.6845
2024-01-15T00:06:00,TURB_VIB_01,1.4747
2024-01-15T00:06:00,TURB_OUTPUT_01,898.4118
2024-01-15T00:06:00,TURB_BEAR_01,70.1431
2024-01-15T00:07:00,TURB_SPEED_01,3004.843
2024-01-15T00:07:00,TURB_VIB_01,1.3914
2024-01-15T00:07:00,TURB_OUTPUT_01,891.3712
2024-01-15T00:08:00,TURB_SPEED_01,3004.8395
2024-01-15T00:08:00,TURB_VIB_01,1.4367
2024-01-15T00:08:00,TURB_OUTPUT_01,895.3591
2024-01-15T00:08:00,TURB_BEAR_01,69.5189
2024-01-15T00:09:00,TURB_SPEED_01,3005.0434
2024-01-15T00:09:00,TURB_VIB_01,1.5027
2024-01-15T00:09:00,TURB_OUTPUT_01,903.2418
2024-01-15T00:10:00,TURB_SPEED_01,3004.486
2024-01-15T00:10:00,TURB_VIB_01,1.4927
2024-01-15T00:10:00,TURB_OUTPUT_01,902.842
2024-01-15T00:10:00,TURB_BEAR_01,69.6992
2024-01-15T00:11:00,TURB_SPEED_01,3005.0672
2024-01-15T00:11:00,TURB_VIB_01,1.4981
2024-01-15T00:11:00,TURB_OUTPUT_01,896.2147
2024-01-15T00:12:00,TURB_SPEED_01,3004.9466
2024-01-15T00:12:00,TURB_VIB_01,1.5117
2024-01-15T00:12:00,TURB_OUTPUT_01,902.4046
2024-01-15T00:12:00,TURB_BEAR_01,70.4163
2024-01-15T00:13:00,TURB_SPEED_01,3004.907
2024-01-15T00:13:00,TURB_VIB_01,1.5915
2024-01-15T00:13:00,TURB_OUTPUT_01,903.6276
2024-01-15T00:14:00,TURB_SPEED_01,3004.925
2024-01-15T00:14:00,TURB_VIB_01,1.4738
2024-01-15T00:14:00,TURB_OUTPUT_01,900.4158
2024-01-15T00:14:00,TURB_BEAR_01,70.5168
2024-01-15T00:15:00,TURB_SPEED_01,3005.132
2024-01-15T00:15:00,TURB_VIB_01,1.5386
2024-01-15T00:15:00,TURB_OUTPUT_01,906.7961
2024-01-15T00:16:00,TURB_SPEED_01,3005.251
2024-01-15T00:16:00,TURB_VIB_01,1.4982
2024-01-15T00:16:00,TURB_OUTPUT_01,904.5437
2024-01-15T00:16:00,TURB_BEAR_01,70.5462
2024-01-15T00:17:00,TURB_SPEED_01,3004.8924
2024-01-15T00:17:00,TURB_VIB_01,1.4301
2024-01-15T00:17:00,TURB_OUTPUT_01,893.1723
2024-01-15T00:18:00,TURB_SPEED_01,3004.5217
2024-01-15T00:18:00,TURB_VIB_01,1.4564
2024-01-15T00:18:00,TURB_OUTPUT_01,893.1041
2024-01-15T00:18:00,TURB_BEAR_01,69.9423
2024-01-15T00:19:00,TURB_SPEED_01,3004.8068
2024-01-15T00:19:00,TURB_VIB_01,1.5429
2024-01-15T00:19:00,TURB_OUTPUT_01,900.2092
2024-01-15T00:20:00,TURB_SPEED_01,3005.2498
2024-01-15T00:20:00,TURB_VIB_01,1.4946
2024-01-15T00:20:00,TURB_OUTPUT_01,902.0087
2024-01-15T00:20:00,TURB_BEAR_01,70.197
2024-01-15T00:21:00,TURB_SPEED_01,3004.4607
2024-01-15T00:21:00,TURB_VIB_01,1.4265
2024-01-15T00:21:00,TURB_OUTPUT_01,890.4229
2024-01-15T00:22:00,TURB_SPEED_01,3004.8919
2024-01-15T00:22:00,TURB_VIB_01,1.5504
2024-01-15T00:22:00,TURB_OUTPUT_01,901.2497
2024-01-15T00:22:00,TURB_BEAR_01,69.9157
2024-01-15T00:23:00,TURB_SPEED_01,3004.7709
2024-01-15T00:23:00,TURB_VIB_01,1.5254
2024-01-15T00:23:00,TURB_OUTPUT_01,898.4208
2024-01-15T00:24:00,TURB_SPEED_01,3004.8739
2024-01-15T00:24:00,TURB_VIB_01,1.4895
2024-01-15T00:24:00,TURB_OUTPUT_01,900.2557
2024-01-15T00:24:00,TURB_BEAR_01,69.9292
2024-01-15T00:25:00,TURB_SPEED_01,3005.2538
2024-01-15T00:25:00,TURB_VIB_01,1.4878
2024-01-15T00:25:00,TURB_OUTPUT_01,901.311
2024-01-15T00:26:00,TURB_SPEED_01,3005.0142
2024-01-15T00:26:00,TURB_VIB_01,1.4933
2024-01-15T00:26:00,TURB_OUTPUT_01,899.8664
2024-01-15T00:26:00,TURB_BEAR_01,70.4535
2024-01-15T00:27:00,TURB_SPEED_01,3005.2244
2024-01-15T00:27:00,TURB_VIB_01,1.5246
2024-01-15T00:27:00,TURB_OUTPUT_01,902.7127
2024-01-15T00:28:00,TURB_SPEED_01,3004.9808
2024-01-15T00:28:00,TURB_VIB_01,1.4768
2024-01-15T00:28:00,TURB_OUTPUT_01,894.1052
2024-01-15T00:28:00,TURB_BEAR_01,70.647
2024-01-15T00:29:00,TURB_SPEED_01,3004.7674
2024-01-15T00:29:00,TURB_VIB_01,1.5031
2024-01-15T00:29:00,TURB_OUTPUT_01,896.4055
2024-01-15T00:30:00,TURB_SPEED_01,3004.9898
2024-01-15T00:30:00,TURB_VIB_01,1.5237
2024-01-15T00:30:00,TURB_OUTPUT_01,900.8365
2024-01-15T00:30:00,TURB_BEAR_01,70.6004
2024-01-15T00:31:00,TURB_SPEED_01,3004.9523
2024-01-15T00:31:00,TURB_VIB_01,1.4807
2024-01-15T00:31:00,TURB_OUTPUT_01,904.1781
2024-01-15T00:32:00,TURB_SPEED_01,3004.4413
2024-01-15T00:32:00,TURB_VIB_01,1.4692
2024-01-15T00:32:00,TURB_OUTPUT_01,899.1973
2024-01-15T00:32:00,TURB_BEAR_01,70.336
2024-01-15T00:33:00,TURB_SPEED_01,3004.9469
2024-01-15T00:33:00,TURB_VIB_01,1.4202
2024-01-15T00:33:00,TURB_OUTPUT_01,896.338
2024-01-15T00:34:00,TURB_SPEED_01,3004.9714
2024-01-15T00:34:00,TURB_VIB_01,1.5494
2024-01-15T00:34:00,TURB_OUTPUT_01,896.7079
2024-01-15T00:34:00,TURB_BEAR_01,70.3152
2024-01-15T00:35:00,TURB_SPEED_01,3005.1834
2024-01-15T00:35:00,TURB_VIB_01,1.5118
2024-01-15T00:35:00,TURB_OUTPUT_01,901.2371
2024-01-15T00:36:00,TURB_SPEED_01,3004.9382
2024-01-15T00:36:00,TURB_VIB_01,1.5131
2024-01-15T00:36:00,TURB_OUTPUT_01,903.4905
2024-01-15T00:36:00,TURB_BEAR_01,70.1705
2024-01-15T00:37:00,TURB_SPEED_01,3004.9535
2024-01-15T00:37:00,TURB_VIB_01,1.4956
2024-01-15T00:37:00,TURB_OUTPUT_01,899.7813
2024-01-15T00:38:00,TURB_SPEED_01,3005.2479
2024-01-15T00:38:00,TURB_VIB_01,1.4421
2024-01-15T00:38:00,TURB_OUTPUT_01,899.578
2024-01-15T00:38:00,TURB_BEAR_01,70.6486
2024-01-15T00:39:00,TURB_SPEED_01,3005.2056
2024-01-15T00:39:00,TURB_VIB_01,1.5352
2024-01-15T00:39:00,TURB_OUTPUT_01,902.3241
2024-01-15T00:40:00,TURB_SPEED_01,3004.8736
2024-01-15T00:40:00,TURB_VIB_01,1.4809
2024-01-15T00:40:00,TURB_OUTPUT_01,901.8098
2024-01-15T00:40:00,TURB_BEAR_01,70.5836
2024-01-15T00:41:00,TURB_SPEED_01,3005.0506
2024-01-15T00:41:00,TURB_VIB_01,1.4638
2024-01-15T00:41:00,TURB_OUTPUT_01,904.7882
2024-01-15T00:42:00,TURB_SPEED_01,3004.8599
2024-01-15T00:42:00,TURB_VIB_01,1.5226
2024-01-15T00:42:00,TURB_OUTPUT_01,902.1561
2024-01-15T00:42:00,TURB_BEAR_01,70.9912
2024-01-15T00:43:00,TURB_SPEED_01,3005.0558
2024-01-15T00:43:00,TURB_VIB_01,1.502
2024-01-15T00:43:00,TURB_OUTPUT_01,903.3324
2024-01-15T00:44:00,TURB_SPEED_01,3004.9751
2024-01-15T00:44:00,TURB_VIB_01,1.4553
2024-01-15T00:44:00,TURB_OUTPUT_01,898.0836
2024-01-15T00:44:00,TURB_BEAR_01,69.9058
2024-01-15T00:45:00,TURB_SPEED_01,3004.9024
2024-01-15T00:45:00,TURB_VIB_01,1.5238
2024-01-15T00:45:00,TURB_OUTPUT_01,902.1419
2024-01-15T00:46:00,TURB_SPEED_01,3004.8847
2024-01-15T00:46:00,TURB_VIB_01,1.5267
2024-01-15T00:46:00,TURB_OUTPUT_01,902.1904
2024-01-15T00:46:00,TURB_BEAR_01,70.4479
2024-01-15T00:47:00,TURB_SPEED_01,3004.7947
2024-01-15T00:47:00,TURB_VIB_01,1.4808
2024-01-15T00:47:00,TURB_OUTPUT_01,902.5857
2024-01-15T00:48:00,TURB_SPEED_01,3004.8991
2024-01-15T00:48:00,TURB_VIB_01,1.4927
2024-01-15T00:48:00,TURB_OUTPUT_01,899.4897
2024-01-15T00:48:00,TURB_BEAR_01,70.8169
2024-01-15T00:49:00,TURB_SPEED_01,3004.8651
2024-01-15T00:49:00,TURB_VIB_01,1.5129
2024-01-15T00:49:00,TURB_OUTPUT_01,896.8413
2024-01-15T00:50:00,TURB_SPEED_01,3004.9448
2024-01-15T00:50:00,TURB_VIB_01,1.5029
2024-01-15T00:50:00,TURB_OUTPUT_01,893.4558
2024-01-15T00:50:00,TURB_BEAR_01,70.1098
2024-01-15T00:51:00,TURB_SPEED_01,3005.0417
2024-01-15T00:51:00,TURB_VIB_01,1.4348
2024-01-15T00:51:00,TURB_OUTPUT_01,897.2977
2024-01-15T00:52:00,TURB_SPEED_01,3004.9565
2024-01-15T00:52:00,TURB_VIB_01,1.4621
2024-01-15T00:52:00,TURB_OUTPUT_01,896.1883
2024-01-15T00:52:00,TURB_BEAR_01,70.7568
2024-01-15T00:53:00,TURB_SPEED_01,3005.1568
2024-01-15T00:53:00,TURB_VIB_01,1.5169
2024-01-15T00:53:00,TURB_OUTPUT_01,901.9109
2024-01-15T00:54:00,TURB_SPEED_01,3004.9589
2024-01-15T00:54:00,TURB_VIB_01,1.5331
2024-01-15T00:54:00,TURB_OUTPUT_01,902.4091
2024-01-15T00:54:00,TURB_BEAR_01,70.6709
2024-01-15T00:55:00,TURB_SPEED_01,3004.9433
2024-01-15T00:55:00,TURB_VIB_01,1.4284
2024-01-15T00:55:00,TURB_OUTPUT_01,893.6366
2024-01-15T00:56:00,TURB_SPEED_01,3005.0371
2024-01-15T00:56:00,TURB_VIB_01,1.5342
2024-01-15T00:56:00,TURB_OUTPUT_01,904.3454
2024-01-15T00:56:00,TURB_BEAR_01,70.605
2024-01-15T00:57:00,TURB_SPEED_01,3004.8989
2024-01-15T00:57:00,TURB_VIB_01,1.4784
2024-01-15T00:57:00,TURB_OUTPUT_01,897.3538
2024-01-15T00:58:00,TURB_SPEED_01,3005.0749
2024-01-15T00:58:00,TURB_VIB_01,1.5102
2024-01-15T00:58:00,TURB_OUTPUT_01,897.9428
2024-01-15T00:58:00,TURB_BEAR_01,70.9479
2024-01-15T00:59:00,TURB_SPEED_01,3004.6858
2024-01-15T00:59:00,TURB_VIB_01,1.484
2024-01-15T00:59:00,TURB_OUTPUT_01,893.552
2024-01-15T01:00:00,TURB_SPEED_01,3005.2226
2024-01-15T01:00:00,TURB_VIB_01,1.5454
2024-01-15T01:00:00,TURB_OUTPUT_01,909.1487
2024-01-15T01:00:00,TURB_BEAR_01,71.3096
2024-01-15T01:01:00,TURB_SPEED_01,3004.892
2024-01-15T01:01:00,TURB_VIB_01,1.4537
2024-01-15T01:01:00,TURB_OUTPUT_01,897.1902
2024-01-15T01:02:00,TURB_SPEED_01,3004.7549
2024-01-15T01:02:00,TURB_VIB_01,1.4537
2024-01-15T01:02:00,TURB_OUTPUT_01,898.1931
2024-01-15T01:02:00,TURB_BEAR_01,70.0382
2024-01-15T01:03:00,TURB_SPEED_01,3004.9847
2024-01-15T01:03:00,TURB_VIB_01,1.5355
2024-01-15T01:03:00,TURB_OUTPUT_01,896.7676
2024-01-15T01:04:00,TURB_SPEED_01,3004.6206
2024-01-15T01:04:00,TURB_VIB_01,1.4442
2024-01-15T01:04:00,TURB_OUTPUT_01,889.8566
2024-01-15T01:04:00,TURB_BEAR_01,70.2436
2024-01-15T01:05:00,TURB_SPEED_01,3004.8504
2024-01-15T01:05:00,TURB_VIB_01,1.4988
2024-01-15T01:05:00,TURB_OUTPUT_01,897.2587
2024-01-15T01:06:00,TURB_SPEED_01,3005.1521
2024-01-15T01:06:00,TURB_VIB_01,1.5437
2024-01-15T01:06:00,TURB_OUTPUT_01,900.8503
2024-01-15T01:06:00,TURB_BEAR_01,70.7999
2024-01-15T01:07:00,TURB_SPEED_01,3004.7012
2024-01-15T01:07:00,TURB_VIB_01,1.4957
2024-01-15T01:07:00,TURB_OUTPUT_01,902.0975
2024-01-15T01:08:00,TURB_SPEED_01,3005.2795
2024-01-15T01:08:00,TURB_VIB_01,1.5926
2024-01-15T01:08:00,TURB_OUTPUT_01,907.9966
2024-01-15T01:08:00,TURB_BEAR_01,71.1396
2024-01-15T01:09:00,TURB_SPEED_01,3005.2842
2024-01-15T01:09:00,TURB_VIB_01,1.4936
2024-01-15T01:09:00,TURB_OUTPUT_01,902.967
2024-01-15T01:10:00,TURB_SPEED_01,3004.7435
2024-01-15T01:10:00,TURB_VIB_01,1.4974
2024-01-15T01:10:00,TURB_OUTPUT_01,900.3518
2024-01-15T01:10:00,TURB_BEAR_01,70.1839
2024-01-15T01:11:00,TURB_SPEED_01,3005.2157
2024-01-15T01:11:00,TURB_VIB_01,1.5579
2024-01-15T01:11:00,TURB_OUTPUT_01,905.1149
2024-01-15T01:12:00,TURB_SPEED_01,3004.8959
2024-01-15T01:12:00,TURB_VIB_01,1.5364
2024-01-15T01:12:00,TURB_OUTPUT_01,901.6066
2024-01-15T01:12:00,TURB_BEAR_01,70.3461
2024-01-15T01:13:00,TURB_SPEED_01,3004.9441
2024-01-15T01:13:00,TURB_VIB_01,1.5609
2024-01-15T01:13:00,TURB_OUTPUT_01,903.5281
2024-01-15T01:14:00,TURB_SPEED_01,3004.8116
2024-01-15T01:14:00,TURB_VIB_01,1.5223
2024-01-15T01:14:00,TURB_OUTPUT_01,899.2166
2024-01-15T01:14:00,TURB_BEAR_01,70.0947
